T,T1,regime,group,thscode,name,industry,score,factors,reason,catalyst,tech,watch,watch_range,risk,priority
2026-07-29,2026-07-30,aggressive,lu,603178.SH,圣龙股份,汽车零部件,81.0,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 机器人方向 1板 封单比40.7% 涨停时间09:40 题材内涨停4家 成交1.9亿,机器人+飞行汽车+业绩扭亏+泵类龙头,1连板 换手承接量比1.03,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收16.63,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-29,2026-07-30,aggressive,lu,600429.SH,三元股份,饮料制造,77.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.5, 'liq': 0.6, 'struct': 1.0}",涨停组: 乳业方向 1板 封单比18.9% 涨停时间13:16 题材内涨停6家 成交1.6亿,乳业+供应链优化+北京国资,1连板 换手承接量比1.94,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收4.69,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-29,2026-07-30,aggressive,nlu,603296.SH,华勤技术,消费电子,73.37109375,"{'sector': 0.39484375000000005, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[消费电子](当日涨幅分位27%, 板块涨停2家) 距60日高点9.0% 20日涨幅16.1%",板块[消费电子]轮动延续/资金承接,收盘83.65 MA20上方 量比0.85,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收83.65,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-30,2026-07-31,defensive,lu,600228.SH,返利科技,文化传媒,82.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 控制权变更方向 2板 封单比36.8% 涨停时间09:37 题材内涨停2家 成交1.7亿,控制权变更+AI应用+在线导购,2连板 换手承接量比1.02,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.33,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-30,2026-07-31,defensive,lu,603171.SH,税友股份,IT服务,82.0,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: AI应用方向 1板 封单比18.7% 涨停时间09:44 题材内涨停3家 成交3.6亿,AI应用+财税SaaS+实控人增持,1连板 换手承接量比1.67,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收41.47,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-30,2026-07-31,defensive,nlu,000703.SZ,恒逸石化,化学纤维,77.3828125,"{'sector': 0.5553125, 'trend': 1.0, 'pos': 0.6, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学纤维](当日涨幅分位57%, 板块涨停1家) 距60日高点8.9% 20日涨幅6.5%",板块[化学纤维]轮动延续/资金承接,收盘16.05 MA20上方 量比1.10,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收16.05,板块退潮补跌/资金承接不足/持续阴跌,1
2026-07-31,2026-08-03,aggressive,lu,603039.SH,泛微网络,软件开发,89.0,"{'theme': 1.0, 'ladder': 0.9, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: AI应用方向 2板 封单比12.5% 涨停时间10:09 题材内涨停15家 成交8.6亿,AI应用+半年报预增+协同办公,2连板 换手承接量比1.63,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收37.42,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-31,2026-08-03,aggressive,lu,002896.SZ,中大力德,通用设备,88.0,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比15.2% 涨停时间09:42 题材内涨停5家 成交5.2亿,人形机器人+精密减速器+海外布局,1连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收65.24,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-07-31,2026-08-03,aggressive,nlu,601728.SH,中国电信,通信服务,90.47265625,"{'sector': 0.82890625, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信服务](当日涨幅分位92%, 板块涨停3家) 距60日高点13.5% 20日涨幅16.0%",板块[通信服务]轮动延续/资金承接,收盘6.30 MA20上方 量比0.96,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收6.30,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-03,2026-08-04,normal,lu,002896.SZ,中大力德,通用设备,92.0,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 2板 封单比39.6% 涨停时间09:31 题材内涨停4家 成交5.4亿,人形机器人+精密减速器+海外布局,2连板 换手承接量比1.13,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收71.76,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-03,2026-08-04,normal,lu,003001.SZ,中岩大地,建筑装饰,85.0,"{'theme': 0.8, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 0.6}",涨停组: 核电方向 2板 封单比43.1% 涨停时间09:30 题材内涨停5家 成交1.8亿,核电+可控核聚变+拟收购PCB刀具+岩土工程,2连板 换手承接量比0.49,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收21.16,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-03,2026-08-04,normal,nlu,601728.SH,中国电信,通信服务,88.71875,"{'sector': 0.75875, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信服务](当日涨幅分位91%, 板块涨停1家) 距60日高点11.1% 20日涨幅16.2%",板块[通信服务]轮动延续/资金承接,收盘6.47 MA20上方 量比0.90,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收6.47,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-03,2026-08-04,normal,nlu,002083.SZ,孚日股份,纺织制造,85.05859375,"{'sector': 0.61234375, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[纺织制造](当日涨幅分位67%, 板块涨停1家) 距60日高点13.4% 20日涨幅10.3%",板块[纺织制造]轮动延续/资金承接,收盘11.01 MA20上方 量比0.82,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收11.01,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-04,2026-08-05,aggressive,lu,000815.SZ,美利云,通信服务,94.0,"{'theme': 1.0, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 算力租赁方向 3板 封单比44.5% 涨停时间09:30 题材内涨停8家 成交6.7亿,算力租赁+东数西算+央企,3连板 换手承接量比0.48,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收18.37,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-04,2026-08-05,aggressive,lu,600666.SH,奥瑞德,IT服务,91.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比26.1% 涨停时间09:37 题材内涨停8家 成交4.0亿,算力租赁+AI应用+蓝宝石,1连板 换手承接量比0.92,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.78,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-04,2026-08-05,aggressive,nlu,600050.SH,中国联通,通信服务,93.0,"{'sector': 0.9299999999999999, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信服务](当日涨幅分位90%, 板块涨停4家) 距60日高点11.4% 20日涨幅10.4%",板块[通信服务]轮动延续/资金承接,收盘4.47 MA20上方 量比0.91,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收4.47,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-05,2026-08-06,aggressive,lu,603186.SH,华正新材,元件,80.0,"{'theme': 0.4, 'ladder': 0.9, 'seal': 0.7, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 覆铜板方向 2板 封单比9.8% 涨停时间10:04 题材内涨停3家 成交16.5亿,覆铜板+AI算力+半年报预增,2连板 换手承接量比0.99,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收119.31,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-05,2026-08-06,aggressive,lu,003018.SZ,金富科技,包装印刷,77.0,"{'theme': 0.4, 'ladder': 0.9, 'seal': 0.7, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 液冷服务器方向 2板 封单比12.5% 涨停时间10:53 题材内涨停3家 成交4.5亿,液冷服务器+定增扩产+中报预增+饮料瓶盖,2连板 换手承接量比1.09,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收38.24,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-05,2026-08-06,aggressive,nlu,601678.SH,滨化股份,化学原料,88.08203125,"{'sector': 0.58328125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学原料](当日涨幅分位57%, 板块涨停2家) 距60日高点15.6% 20日涨幅15.3%",板块[化学原料]轮动延续/资金承接,收盘6.62 MA20上方 量比0.86,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收6.62,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-06,2026-08-07,normal,lu,601101.SH,昊华能源,煤炭开采加工,88.0,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 煤炭方向 1板 封单比19.4% 涨停时间09:44 题材内涨停5家 成交3.9亿,煤炭+甲醇+中报预增+北京国资,1连板 换手承接量比1.08,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收12.72,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-06,2026-08-07,normal,lu,600403.SH,大有能源,煤炭开采加工,82.0,"{'theme': 0.8, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 煤炭方向 1板 封单比17.3% 涨停时间11:27 题材内涨停5家 成交6.3亿,煤炭+中报减亏+河南国资,1连板 换手承接量比1.25,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.41,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-06,2026-08-07,normal,nlu,002141.SZ,贤丰控股,元件,94.05078125,"{'sector': 0.9720312500000001, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位96%, 板块涨停6家) 距60日高点11.8% 20日涨幅7.1%",板块[元件]轮动延续/资金承接,收盘5.73 MA20上方 量比0.89,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.73,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-06,2026-08-07,normal,nlu,002648.SZ,卫星化学,化学制品,87.7421875,"{'sector': 0.8196875000000001, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.6}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制品](当日涨幅分位82%, 板块涨停7家) 距60日高点10.2% 20日涨幅11.6%",板块[化学制品]轮动延续/资金承接,收盘25.37 MA20上方 量比0.99,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收25.37,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-07,2026-08-10,normal,lu,002900.SZ,哈三联,化学制药,88.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向 1板 封单比18.8% 涨停时间09:48 题材内涨停8家 成交4.1亿,创新药+化学制药+中报预计减亏,1连板 换手承接量比1.22,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.48,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-07,2026-08-10,normal,lu,600664.SH,哈药股份,化学制药,85.0,"{'theme': 1.0, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 创新药方向 1板 封单比19.8% 涨停时间09:33 题材内涨停8家 成交18.1亿,创新药+拟中标集采+业绩预增,1连板 换手承接量比0.62,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.84,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-07,2026-08-10,normal,nlu,002396.SZ,星网锐捷,通信设备,96.421875,"{'sector': 0.856875, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位76%, 板块涨停4家) 距60日高点20.0% 20日涨幅7.8%",板块[通信设备]轮动延续/资金承接,收盘29.60 MA20上方 量比1.03,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收29.60,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-07,2026-08-10,normal,nlu,000566.SZ,海南海药,化学制药,92.65625,"{'sector': 0.91625, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学制药](当日涨幅分位97%, 板块涨停6家) 距60日高点11.0% 20日涨幅21.0%",板块[化学制药]轮动延续/资金承接,收盘5.99 MA20上方 量比1.08,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.99,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-10,2026-08-11,aggressive,lu,002589.SZ,瑞康医药,医药商业,98.0,"{'theme': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向 2板 封单比18.7% 涨停时间09:41 题材内涨停7家 成交5.6亿,创新药+AI应用+医药流通,2连板 换手承接量比2.11,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.34,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-10,2026-08-11,aggressive,lu,600664.SH,哈药股份,化学制药,92.0,"{'theme': 1.0, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 0.6}",涨停组: 创新药方向 2板 封单比32.0% 涨停时间09:25 题材内涨停7家 成交9.9亿,创新药+集采拟中标+半年报预增,2连板 换手承接量比0.35,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收7.52,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-10,2026-08-11,aggressive,nlu,600989.SH,宝丰能源,化学原料,92.77734375,"{'sector': 0.7710937500000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[化学原料](当日涨幅分位78%, 板块涨停2家) 距60日高点19.8% 20日涨幅15.3%",板块[化学原料]轮动延续/资金承接,收盘23.49 MA20上方 量比0.97,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收23.49,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-11,2026-08-12,defensive,lu,002329.SZ,皇氏集团,饮料制造,82.0,"{'theme': 0.2, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 乳业方向 2板 封单比26.4% 涨停时间09:30 题材内涨停2家 成交2.0亿,乳业+新式茶饮+代工+种源突破,2连板 换手承接量比0.85,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收3.82,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-11,2026-08-12,defensive,lu,600881.SH,亚泰集团,综合,76.0,"{'theme': 0.4, 'ladder': 0.55, 'seal': 1.0, 'time': 0.7, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向 1板 封单比17.3% 涨停时间11:06 题材内涨停3家 成交3.1亿,创新药+预重整+重整投资人招募+长春国资,1连板 换手承接量比1.87,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收1.87,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-11,2026-08-12,defensive,nlu,002396.SZ,星网锐捷,通信设备,89.0390625,"{'sector': 0.6815625, 'trend': 1.0, 'pos': 1.0, 'mom': 0.7, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[通信设备](当日涨幅分位68%, 板块涨停1家) 距60日高点19.0% 20日涨幅4.6%",板块[通信设备]轮动延续/资金承接,收盘29.95 MA20上方 量比0.89,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收29.95,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-12,2026-08-13,aggressive,lu,002031.SZ,巨轮智能,专用设备,92.0,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 2板 封单比22.7% 涨停时间09:30 题材内涨停4家 成交13.5亿,人形机器人+RV减速器+轮胎模具,2连板 换手承接量比1.77,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.42,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-12,2026-08-13,aggressive,lu,000887.SZ,中鼎股份,汽车零部件,85.0,"{'theme': 0.6, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比16.5% 涨停时间09:34 题材内涨停4家 成交11.8亿,人形机器人+液冷服务器+汽车零部件,1连板 换手承接量比1.54,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收21.54,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-12,2026-08-13,aggressive,nlu,002309.SZ,中利集团,电网设备,89.89453125,"{'sector': 0.65578125, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[电网设备](当日涨幅分位72%, 板块涨停5家) 距60日高点17.6% 20日涨幅26.6%",板块[电网设备]轮动延续/资金承接,收盘3.47 MA20上方 量比0.92,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收3.47,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-13,2026-08-14,defensive,lu,600881.SH,亚泰集团,综合,94.0,"{'theme': 0.6, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 创新药方向 3板 封单比15.7% 涨停时间09:36 题材内涨停4家 成交6.4亿,创新药+预重整+重整投资人招募+长春国资,3连板 换手承接量比1.47,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收2.27,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-13,2026-08-14,defensive,lu,603912.SH,佳力图,通用设备,79.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 算力租赁方向 1板 封单比18.5% 涨停时间09:35 题材内涨停2家 成交3.2亿,算力租赁+液冷+数据中心,1连板 换手承接量比1.15,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收8.89,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-13,2026-08-14,defensive,nlu,002173.SZ,创新医疗,医疗服务,96.1875,"{'sector': 0.9975, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[医疗服务](当日涨幅分位100%, 板块涨停6家) 距60日高点11.7% 20日涨幅26.6%",板块[医疗服务]轮动延续/资金承接,收盘22.08 MA20上方 量比1.09,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收22.08,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-14,2026-08-17,normal,lu,603330.SH,天洋新材,塑料制品,87.0,"{'theme': 0.4, 'ladder': 1.0, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: CPO方向 3板 封单比34.9% 涨停时间09:30 题材内涨停3家 成交2.7亿,CPO+电子胶+半年报预盈,3连板 换手承接量比0.82,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收10.68,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-14,2026-08-17,normal,lu,603025.SH,大豪科技,自动化设备,73.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 0.7, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 半年报增长方向 1板 封单比13.1% 涨停时间09:30 题材内涨停2家 成交3.2亿,半年报增长+缝制电控龙头+机器人+算力,1连板 换手承接量比1.87,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收15.18,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-14,2026-08-17,normal,nlu,002141.SZ,贤丰控股,元件,94.28515625,"{'sector': 0.92140625, 'trend': 1.0, 'pos': 0.85, 'mom': 1.0, 'liq': 1.0, 'recog': 1.0}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[元件](当日涨幅分位98%, 板块涨停2家) 距60日高点12.3% 20日涨幅7.3%",板块[元件]轮动延续/资金承接,收盘6.48 MA20上方 量比0.67,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收6.48,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-14,2026-08-17,normal,nlu,000100.SZ,TCL科技,光学光电子,91.93359375,"{'sector': 0.8573437500000001, 'trend': 1.0, 'pos': 1.0, 'mom': 0.7, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[光学光电子](当日涨幅分位87%, 板块涨停2家) 距60日高点17.9% 20日涨幅2.8%",板块[光学光电子]轮动延续/资金承接,收盘5.14 MA20上方 量比0.69,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收5.14,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-17,2026-08-18,aggressive,lu,002448.SZ,中原内配,汽车零部件,76.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 0.85, 'liq': 1.0, 'struct': 1.0}",涨停组: 人形机器人方向 1板 封单比17.1% 涨停时间09:58 题材内涨停2家 成交5.2亿,人形机器人+AIDC+气缸套龙头+中报预增,1连板 换手承接量比1.65,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收13.63,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-17,2026-08-18,aggressive,lu,600127.SH,金健米业,农产品加工,75.0,"{'theme': 0.2, 'ladder': 0.55, 'seal': 1.0, 'time': 1.0, 'liq': 0.6, 'struct': 1.0}",涨停组: 粮食概念方向 1板 封单比62.9% 涨停时间09:30 题材内涨停2家 成交2.5亿,粮食概念+大健康食品+湖南国资,1连板 换手承接量比1.21,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.46,高位情绪兑现/次日低开大幅回撤/炸板断板,1
2026-08-17,2026-08-18,aggressive,nlu,002979.SZ,雷赛智能,自动化设备,92.671875,"{'sector': 0.7668750000000001, 'trend': 1.0, 'pos': 1.0, 'mom': 1.0, 'liq': 1.0, 'recog': 0.85}","非涨停组: 趋势结构多头(MA20>MA60且上行), 处于活跃板块[自动化设备](当日涨幅分位82%, 板块涨停1家) 距60日高点19.0% 20日涨幅16.5%",板块[自动化设备]轮动延续/资金承接,收盘61.75 MA20上方 量比0.80,"次日开盘[-2%,+3%]为观察区间; 收盘站上max(开盘,昨收)视为买点触发",昨收61.75,板块退潮补跌/资金承接不足/持续阴跌,1
2026-08-18,2026-08-19,defensive,lu,600313.SH,农发种业,种植业与林业,92.0,"{'theme': 0.6, 'ladder': 0.9, 'seal': 1.0, 'time': 1.0, 'liq': 1.0, 'struct': 1.0}",涨停组: 种业方向 2板 封单比15.9% 涨停时间09:38 题材内涨停4家 成交6.3亿,种业+粮食概念+央企,2连板 换手承接量比2.26,"次日竞价与开盘承接: 高开幅度观察区间[-2%,+5%]; 开盘涨幅≤+3%且不破昨收-3%视为买点触发",昨收6.78,高位情绪兑现/次日低开大幅回撤/炸板断板,1
